AK,00,Don,Young,,R,R,Alaska,RHOB,2314,20515,0200,(202) 225-5765,"November  8, 2016"
MN,06,Tom,Emmer,,R,R,Minnesota,CHOB,315,20515,2306,(202) 225-2331,"November  8, 2016"
MN,07,Collin,Peterson,C.,D,D,Minnesota,RHOB,2204,20515,2307,(202) 225-2165,"November  8, 2016"
MN,08,Richard,Nolan,M.,D,D,Minnesota,RHOB,2366,20515,2308,(202) 225-6211,"November  8, 2016"
MO,01,Wm.,Clay,Lacy,D,D,Missouri,RHOB,2428,20515,2501,(202) 225-2406,"November  8, 2016"
MO,02,Ann,Wagner,,R,R,Missouri,CHOB,435,20515,2502,(202) 225-1621,"November  8, 2016"
MO,03,Blaine,Luetkemeyer,,R,R,Missouri,RHOB,2230,20515,2503,(202) 225-2956,"November  8, 2016"
MO,04,Vicky,Hartzler,,R,R,Missouri,RHOB,2235,20515,2504,(202) 225-2876,"November  8, 2016"
MO,05,Emanuel,Cleaver,,D,D,Missouri,RHOB,2335,20515,2505,(202) 225-4535,"November  8, 2016"
MO,06,Sam,Graves,,R,R,Missouri,LHOB,1135,20515,2506,(202) 225-7041,"November  8, 2016"
MO,07,Billy,Long,,R,R,Missouri,RHOB,2454,20515,2507,(202) 225-6536,"November  8, 2016"
MO,08,Jason,Smith,,R,R,Missouri,LHOB,1118,20515,2508,(202) 225-4404,"November  8, 2016"
MP,00,Gregorio,Sablan,Kilili Camacho,D,D,Northern Mariana Islands,RHOB,2411,20515,5201,(202) 225-2646,"November  8, 2016"
MS,01,Trent,Kelly,,R,R,Mississippi,LHOB,1721,20515,2401,(202) 225-4306,"November  8, 2016"
MS,02,Bennie,Thompson,G.,D,D,Mississippi,RHOB,2466,20515,2402,(202) 225-5876,"November  8, 2016"
MS,03,Gregg,Harper,,R,R,Mississippi,RHOB,2227,20515,2403,(202) 225-5031,"November  8, 2016"
MS,04,Steven,Palazzo,M.,R,R,Mississippi,RHOB,2349,20515,2404,(202) 225-5772,"November  8, 2016"
MT,00,Greg,Gianforte,,R,R,Montana,LHOB,1419,20515,2600,(202) 225-3211,"May 25, 2017"
NC,01,G.,Butterfield,K.,D,D,North Carolina,RHOB,2080,20515,3301,(202) 225-3101,"November  8, 2016"
NC,02,George,Holding,,R,R,North Carolina,LHOB,1110,20515,3302,(202) 225-3032,"November  8, 2016"
NC,03,Walter,Jones,B.,R,R,North Carolina,RHOB,2333,20515,3303,(202) 225-3415,"November  8, 2016"
NC,04,David,Price,E.,D,D,North Carolina,RHOB,2108,20515,3304,(202) 225-1784,"November  8, 2016"
NC,05,Virginia,Foxx,,R,R,North Carolina,RHOB,2262,20515,3305,(202) 225-2071,"November  8, 2016"
NC,06,Mark,Walker,,R,R,North Carolina,LHOB,1305,20515,3306,(202) 225-3065,"November  8, 2016"
NC,07,David,Rouzer,,R,R,North Carolina,CHOB,424,20515,3307,(202) 225-2731,"November  8, 2016"
NC,08,Richard,Hudson,,R,R,North Carolina,CHOB,429,20515,3308,(202) 225-3715,"November  8, 2016"
NC,09,Robert,Pittenger,,R,R,North Carolina,CHOB,224,20515,3309,(202) 225-1976,"November  8, 2016"
NC,10,Patrick,McHenry,T.,R,R,North Carolina,RHOB,2334,20515,3310,(202) 225-2576,"November  8, 2016"
NC,11,Mark,Meadows,,R,R,North Carolina,LHOB,1024,20515,3311,(202) 225-6401,"November  8, 2016"
NC,12,Alma,Adams,S.,D,D,North Carolina,CHOB,222,20515,3312,(202) 225-1510,"November  8, 2016"
NC,13,Ted,Budd,,R,R,North Carolina,CHOB,118,20515,3313,(202) 225-4531,"November  8, 2016"
ND,00,Kevin,Cramer,,R,R,North Dakota,LHOB,1717,20515,3400,(202) 225-2611,"November  8, 2016"
NE,01,Jeff,Fortenberry,,R,R,Nebraska,LHOB,1514,20515,2701,(202) 225-4806,"November  8, 2016"
NE,02,Don,Bacon,,R,R,Nebraska,LHOB,1516,20515,2702,(202) 225-4155,"November  8, 2016"
NE,03,Adrian,Smith,,R,R,Nebraska,CHOB,320,20515,2703,(202) 225-6435,"November  8, 2016"
NH,01,Carol,Shea-Porter,,D,D,New Hampshire,LHOB,1530,20515,2901,(202) 225-5456,"November  8, 2016"
NH,02,Ann,Kuster,M.,D,D,New Hampshire,CHOB,137,20515,2902,(202) 225-5206,"November  8, 2016"
NJ,01,Donald,Norcross,,D,D,New Jersey,LHOB,1531,20515,3001,(202) 225-6501,"November  8, 2016"
NJ,02,Frank,LoBiondo,A.,R,R,New Jersey,RHOB,2427,20515,3002,(202) 225-6572,"November  8, 2016"
NJ,03,Thomas,MacArthur,,R,R,New Jersey,CHOB,506,20515,3003,(202) 225-4765,"November  8, 2016"
NJ,04,Christopher,Smith,H.,R,R,New Jersey,RHOB,2373,20515,3004,(202) 225-3765,"November  8, 2016"
NJ,05,Josh,Gottheimer,,D,D,New Jersey,CHOB,213,20515,3005,(202) 225-4465,"November  8, 2016"
NJ,06,Frank,Pallone,,D,D,New Jersey,CHOB,237,20515,3006,(202) 225-4671,"November  8, 2016"
NJ,07,Leonard,Lance,,R,R,New Jersey,RHOB,2352,20515,3007,(202) 225-5361,"November  8, 2016"
NJ,08,Albio,Sires,,D,D,New Jersey,RHOB,2342,20515,3008,(202) 225-7919,"November  8, 2016"
NJ,09,Bill,Pascrell,,D,D,New Jersey,RHOB,2370,20515,3009,(202) 225-5751,"November  8, 2016"
NJ,10,Donald,Payne,M.,D,D,New Jersey,CHOB,132,20515,3010,(202) 225-3436,"November  8, 2016"
NJ,11,Rodney,Frelinghuysen,P.,R,R,New Jersey,RHOB,2306,20515,3011,(202) 225-5034,"November  8, 2016"
NJ,12,Bonnie,Watson Coleman,,D,D,New Jersey,LHOB,1535,20515,3012,(202) 225-5801,"November  8, 2016"
NM,01,Michelle,Lujan Grisham,,D,D,New Mexico,CHOB,214,20515,3101,(202) 225-6316,"November  8, 2016"
NM,02,Stevan,Pearce,,R,R,New Mexico,RHOB,2432,20515,3102,(202) 225-2365,"November  8, 2016"
NM,03,Ben,Lujan,Ray,D,D,New Mexico,RHOB,2231,20515,3103,(202) 225-6190,"November  8, 2016"
NV,01,Dina,Titus,,D,D,Nevada,RHOB,2464,20515,2801,(202) 225-5965,"November  8, 2016"
NV,02,Mark,Amodei,E.,R,R,Nevada,CHOB,332,20515,2802,(202) 225-6155,"November  8, 2016"
NV,03,Jacky,Rosen,,D,D,Nevada,CHOB,413,20515,2803,(202) 225-3252,"November  8, 2016"
NV,04,Ruben,Kihuen,J.,D,D,Nevada,CHOB,313,20515,2804,(202) 225-9894,"November  8, 2016"
NY,01,Lee,Zeldin,M.,R,R,New York,LHOB,1517,20515,3201,(202) 225-3826,"November  8, 2016"
NY,02,Peter,King,T.,R,R,New York,CHOB,339,20515,3202,(202) 225-7896,"November  8, 2016"
NY,03,Thomas,Suozzi,R.,D,D,New York,CHOB,226,20515,3203,(202) 225-3335,"November  8, 2016"
NY,04,Kathleen,Rice,M.,D,D,New York,LHOB,1508,20515,3204,(202) 225-5516,"November  8, 2016"
NY,05,Gregory,Meeks,W.,D,D,New York,RHOB,2234,20515,3205,(202) 225-3461,"November  8, 2016"
NY,06,Grace,Meng,,D,D,New York,LHOB,1317,20515,3206,(202) 225-2601,"November  8, 2016"
NY,07,Nydia,Velazquez,M.,D,D,New York,RHOB,2302,20515,3207,(202) 225-2361,"November  8, 2016"
NY,08,Hakeem,Jeffries,S.,D,D,New York,LHOB,1607,20515,3208,(202) 225-5936,"November  8, 2016"
NY,09,Yvette,Clarke,D.,D,D,New York,RHOB,2058,20515,3209,(202) 225-6231,"November  8, 2016"
NY,10,Jerrold,Nadler,,D,D,New York,RHOB,2109,20515,3210,(202) 225-5635,"November  8, 2016"
NY,11,Daniel,Donovan,M.,R,R,New York,LHOB,1541,20515,3211,(202) 225-3371,"November  8, 2016"
NY,12,Carolyn,Maloney,B.,D,D,New York,RHOB,2308,20515,3212,(202) 225-7944,"November  8, 2016"
NY,13,Adriano,Espaillat,,D,D,New York,LHOB,1630,20515,3213,(202) 225-4365,"November  8, 2016"
NY,14,Joseph,Crowley,,D,D,New York,LHOB,1035,20515,3214,(202) 225-3965,"November  8, 2016"
NY,15,Jose,Serrano,E.,D,D,New York,RHOB,2354,20515,3215,(202) 225-4361,"November  8, 2016"
NY,16,Eliot,Engel,L.,D,D,New York,RHOB,2462,20515,3216,(202) 225-2464,"November  8, 2016"
NY,17,Nita,Lowey,M.,D,D,New York,RHOB,2365,20515,3217,(202) 225-6506,"November  8, 2016"
NY,18,Sean,Maloney,Patrick,D,D,New York,LHOB,1027,20515,3218,(202) 225-5441,"November  8, 2016"
NY,19,John,Faso,J.,R,R,New York,LHOB,1616,20515,3219,(202) 225-5614,"November  8, 2016"
NY,20,Paul,Tonko,,D,D,New York,RHOB,2463,20515,3220,(202) 225-5076,"November  8, 2016"
NY,21,Elise,Stefanik,M.,R,R,New York,CHOB,318,20515,3221,(202) 225-4611,"November  8, 2016"
NY,22,Claudia,Tenney,,R,R,New York,CHOB,512,20515,3222,(202) 225-3665,"November  8, 2016"
NY,23,Tom,Reed,,R,R,New York,RHOB,2437,20515,3223,(202) 225-3161,"November  8, 2016"
NY,24,John,Katko,,R,R,New York,LHOB,1620,20515,3224,(202) 225-3701,"November  8, 2016"
NY,25,,,,,,New York,RHOB,2469,20515,3225,(202) 225-3615,
NY,26,Brian,Higgins,,D,D,New York,RHOB,2459,20515,3226,(202) 225-3306,"November  8, 2016"
NY,27,Chris,Collins,,R,R,New York,LHOB,1117,20515,3227,(202) 225-5265,"November  8, 2016"
OH,01,Steve,Chabot,,R,R,Ohio,RHOB,2371,20515,3501,(202) 225-2216,"November  8, 2016"
OH,02,Brad,Wenstrup,R.,R,R,Ohio,RHOB,2419,20515,3502,(202) 225-3164,"November  8, 2016"
OH,03,Joyce,Beatty,,D,D,Ohio,CHOB,133,20515,3503,(202) 225-4324,"November  8, 2016"
OH,04,Jim,Jordan,,R,R,Ohio,RHOB,2056,20515,3504,(202) 225-2676,"November  8, 2016"
OH,05,Robert,Latta,E.,R,R,Ohio,RHOB,2448,20515,3505,(202) 225-6405,"November  8, 2016"
OH,06,Bill,Johnson,,R,R,Ohio,LHOB,1710,20515,3506,(202) 225-5705,"November  8, 2016"
OH,07,Bob,Gibbs,,R,R,Ohio,RHOB,2446,20515,3507,(202) 225-6265,"November  8, 2016"
OH,08,Warren,Davidson,,R,R,Ohio,LHOB,1004,20515,3508,(202) 225-6205,"November  8, 2016"
OH,09,Marcy,Kaptur,,D,D,Ohio,RHOB,2186,20515,3509,(202) 225-4146,"November  8, 2016"
OH,10,Michael,Turner,R.,R,R,Ohio,RHOB,2368,20515,3510,(202) 225-6465,"November  8, 2016"
OH,11,Marcia,Fudge,L.,D,D,Ohio,RHOB,2344,20515,3511,(202) 225-7032,"November  8, 2016"
OH,12,Troy,Balderson,,R,R,Ohio,LHOB,1203,20515,3512,(202) 225-5355,"August  7, 2018"
OH,13,Tim,Ryan,,D,D,Ohio,LHOB,1126,20515,3513,(202) 225-5261,"November  8, 2016"
OH,14,David,Joyce,P.,R,R,Ohio,LHOB,1124,20515,3514,(202) 225-5731,"November  8, 2016"
OH,15,Steve,Stivers,,R,R,Ohio,LHOB,1022,20515,3515,(202) 225-2015,"November  8, 2016"
OH,16,James,Renacci,B.,R,R,Ohio,CHOB,328,20515,3516,(202) 225-3876,"November  8, 2016"
OK,01,,,,,,Oklahoma,CHOB,216,20515,3601,(202) 225-2211,
OK,02,Markwayne,Mullin,,R,R,Oklahoma,LHOB,1113,20515,3602,(202) 225-2701,"November  8, 2016"
OK,03,Frank,Lucas,D.,R,R,Oklahoma,RHOB,2405,20515,3603,(202) 225-5565,"November  8, 2016"
OK,04,Tom,Cole,,R,R,Oklahoma,RHOB,2467,20515,3604,(202) 225-6165,"November  8, 2016"
OK,05,Steve,Russell,,R,R,Oklahoma,CHOB,128,20515,3605,(202) 225-2132,"November  8, 2016"
OR,01,Suzanne,Bonamici,,D,D,Oregon,CHOB,439,20515,3701,(202) 225-0855,"November  8, 2016"
OR,02,Greg,Walden,,R,R,Oregon,RHOB,2185,20515,3702,(202) 225-6730,"November  8, 2016"
OR,03,Earl,Blumenauer,,D,D,Oregon,LHOB,1111,20515,3703,(202) 225-4811,"November  8, 2016"
OR,04,Peter,DeFazio,A.,D,D,Oregon,RHOB,2134,20515,3704,(202) 225-6416,"November  8, 2016"
OR,05,Kurt,Schrader,,D,D,Oregon,RHOB,2431,20515,3705,(202) 225-5711,"November  8, 2016"
PA,01,Robert,Brady,A.,D,D,Pennsylvania,RHOB,2004,20515,3801,(202) 225-4731,"November  8, 2016"
PA,02,Dwight,Evans,,D,D,Pennsylvania,LHOB,1105,20515,3802,(202) 225-4001,"November  8, 2016"
PA,03,Mike,Kelly,,R,R,Pennsylvania,LHOB,1707,20515,3803,(202) 225-5406,"November  8, 2016"
PA,04,Scott,Perry,,R,R,Pennsylvania,LHOB,1207,20515,3804,(202) 225-5836,"November  8, 2016"
PA,05,Glenn,Thompson,,R,R,Pennsylvania,CHOB,124,20515,3805,(202) 225-5121,"November  8, 2016"
PA,06,Ryan,Costello,A.,R,R,Pennsylvania,CHOB,326,20515,3806,(202) 225-4315,"November  8, 2016"
PA,07,,,,,,Pennsylvania,RHOB,2305,20515,3807,(202) 225-2011,
PA,08,Brian,Fitzpatrick,K.,R,R,Pennsylvania,CHOB,514,20515,3808,(202) 225-4276,"November  8, 2016"
PA,09,Bill,Shuster,,R,R,Pennsylvania,RHOB,2079,20515,3809,(202) 225-2431,"November  8, 2016"
PA,10,Tom,Marino,,R,R,Pennsylvania,RHOB,2242,20515,3810,(202) 225-3731,"November  8, 2016"
PA,11,Lou,Barletta,,R,R,Pennsylvania,RHOB,2049,20515,3811,(202) 225-6511,"November  8, 2016"
PA,12,Keith,Rothfus,J.,R,R,Pennsylvania,LHOB,1205,20515,3812,(202) 225-2065,"November  8, 2016"
PA,13,Brendan,Boyle,F.,D,D,Pennsylvania,LHOB,1133,20515,3813,(202) 225-6111,"November  8, 2016"
PA,14,Michael,Doyle,F.,D,D,Pennsylvania,CHOB,239,20515,3814,(202) 225-2135,"November  8, 2016"
PA,15,,,,,,Pennsylvania,RHOB,2082,20515,3815,(202) 225-6411,
PA,16,Lloyd,Smucker,,R,R,Pennsylvania,CHOB,516,20515,3816,(202) 225-2411,"November  8, 2016"
PA,17,Matt,Cartwright,,D,D,Pennsylvania,LHOB,1034,20515,3817,(202) 225-5546,"November  8, 2016"
PA,18,Conor,Lamb,,D,D,Pennsylvania,RHOB,2332,20515,3818,(202) 225-2301,"March 13, 2018"
PR,00,Jenniffer,Gonzalez-Colbn,,R,R,Puerto Rico,LHOB,1529,20515,5401,(202) 225-2615,"November  8, 2016"
RI,01,David,Cicilline,N.,D,D,Rhode Island,RHOB,2244,20515,3901,(202) 225-4911,"November  8, 2016"
RI,02,James,Langevin,R.,D,D,Rhode Island,RHOB,2077,20515,3902,(202) 225-2735,"November  8, 2016"
SC,01,Mark,Sanford,,R,R,South Carolina,RHOB,2211,20515,4001,(202) 225-3176,"November  8, 2016"
SC,02,Joe,Wilson,,R,R,South Carolina,LHOB,1436,20515,4002,(202) 225-2452,"November  8, 2016"
SC,03,Jeff,Duncan,,R,R,South Carolina,RHOB,2229,20515,4003,(202) 225-5301,"November  8, 2016"
SC,04,Trey,Gowdy,,R,R,South Carolina,RHOB,2418,20515,4004,(202) 225-6030,"November  8, 2016"
SC,05,Ralph,Norman,,R,R,South Carolina,RHOB,2350,20515,4005,(202) 225-5501,"June 20, 2017"
SC,06,James,Clyburn,E.,D,D,South Carolina,CHOB,242,20515,4006,(202) 225-3315,"November  8, 2016"
SC,07,Tom,Rice,,R,R,South Carolina,CHOB,223,20515,4007,(202) 225-9895,"November  8, 2016"
SD,00,Kristi,Noem,L.,R,R,South Dakota,RHOB,2457,20515,4100,(202) 225-2801,"November  8, 2016"
TN,01,David,Roe,P.,R,R,Tennessee,CHOB,336,20515,4201,(202) 225-6356,"November  8, 2016"
TN,02,John,Duncan,J.,R,R,Tennessee,RHOB,2207,20515,4202,(202) 225-5435,"November  8, 2016"
TN,03,Charles,Fleischmann,"J. ""Chuck""",R,R,Tennessee,RHOB,2410,20515,4203,(202) 225-3271,"November  8, 2016"
TN,04,Scott,DesJarlais,,R,R,Tennessee,RHOB,2301,20515,4204,(202) 225-6831,"November  8, 2016"
TN,05,Jim,Cooper,,D,D,Tennessee,LHOB,1536,20515,4205,(202) 225-4311,"November  8, 2016"
TN,06,Diane,Black,,R,R,Tennessee,LHOB,1131,20515,4206,(202) 225-4231,"November  8, 2016"
TN,07,Marsha,Blackburn,,R,R,Tennessee,RHOB,2266,20515,4207,(202) 225-2811,"November  8, 2016"
TN,08,David,Kustoff,,R,R,Tennessee,CHOB,508,20515,4208,(202) 225-4714,"November  8, 2016"
TN,09,Steve,Cohen,,D,D,Tennessee,RHOB,2404,20515,4209,(202) 225-3265,"November  8, 2016"
TX,01,Louie,Gohmert,,R,R,Texas,RHOB,2243,20515,4301,(202) 225-3035,"November  8, 2016"
TX,02,Ted,Poe,,R,R,Texas,RHOB,2132,20515,4302,(202) 225-6565,"November  8, 2016"
TX,03,Sam,Johnson,,R,R,Texas,RHOB,2304,20515,4303,(202) 225-4201,"November  8, 2016"
TX,04,John,Ratcliffe,,R,R,Texas,CHOB,325,20515,4304,(202) 225-6673,"November  8, 2016"
TX,05,Jeb,Hensarling,,R,R,Texas,RHOB,2228,20515,4305,(202) 225-3484,"November  8, 2016"
TX,06,Joe,Barton,,R,R,Texas,RHOB,2107,20515,4306,(202) 225-2002,"November  8, 2016"
TX,07,John,Culberson,Abney,R,R,Texas,RHOB,2161,20515,4307,(202) 225-2571,"November  8, 2016"
TX,08,Kevin,Brady,,R,R,Texas,LHOB,1011,20515,4308,(202) 225-4901,"November  8, 2016"
TX,09,Al,Green,,D,D,Texas,RHOB,2347,20515,4309,(202) 225-7508,"November  8, 2016"
TX,10,Michael,McCaul,T.,R,R,Texas,RHOB,2001,20515,4310,(202) 225-2401,"November  8, 2016"
TX,11,K.,Conaway,Michael,R,R,Texas,RHOB,2430,20515,4311,(202) 225-3605,"November  8, 2016"
TX,12,Kay,Granger,,R,R,Texas,LHOB,1026,20515,4312,(202) 225-5071,"November  8, 2016"
TX,13,Mac,Thornberry,,R,R,Texas,RHOB,2208,20515,4313,(202) 225-3706,"November  8, 2016"
TX,14,Randy,Weber,K.,R,R,Texas,LHOB,1708,20515,4314,(202) 225-2831,"November  8, 2016"
TX,15,Vicente,Gonzalez,,D,D,Texas,CHOB,113,20515,4315,(202) 225-2531,"November  8, 2016"
TX,16,Beto,O'Rourke,,D,D,Texas,LHOB,1330,20515,4316,(202) 225-4831,"November  8, 2016"
TX,17,Bill,Flores,,R,R,Texas,RHOB,2440,20515,4317,(202) 225-6105,"November  8, 2016"
TX,18,Sheila,Jackson Lee,,D,D,Texas,RHOB,2187,20515,4318,(202) 225-3816,"November  8, 2016"
TX,19,Jodey,Arrington,C.,R,R,Texas,LHOB,1029,20515,4319,(202) 225-4005,"November  8, 2016"
TX,20,Joaquin,Castro,,D,D,Texas,LHOB,1221,20515,4320,(202) 225-3236,"November  8, 2016"
TX,21,Lamar,Smith,,R,R,Texas,RHOB,2409,20515,4321,(202) 225-4236,"November  8, 2016"
TX,22,Pete,Olson,,R,R,Texas,RHOB,2133,20515,4322,(202) 225-5951,"November  8, 2016"
TX,23,Will,Hurd,,R,R,Texas,CHOB,317,20515,4323,(202) 225-4511,"November  8, 2016"
TX,24,Kenny,Marchant,,R,R,Texas,RHOB,2369,20515,4324,(202) 225-6605,"November  8, 2016"
TX,25,Roger,Williams,,R,R,Texas,LHOB,1323,20515,4325,(202) 225-9896,"November  8, 2016"
TX,26,Michael,Burgess,C.,R,R,Texas,RHOB,2336,20515,4326,(202) 225-7772,"November  8, 2016"
TX,27,Michael,Cloud,,R,R,Texas,RHOB,2331,20515,4327,(202) 225-7742,"June 30, 2018"
TX,28,Henry,Cuellar,,D,D,Texas,RHOB,2209,20515,4328,(202) 225-1640,"November  8, 2016"
TX,29,Gene,Green,,D,D,Texas,RHOB,2470,20515,4329,(202) 225-1688,"November  8, 2016"
TX,30,Eddie,Johnson,Bernice,D,D,Texas,RHOB,2468,20515,4330,(202) 225-8885,"November  8, 2016"
TX,31,John,Carter,R.,R,R,Texas,RHOB,2110,20515,4331,(202) 225-3864,"November  8, 2016"
TX,32,Pete,Sessions,,R,R,Texas,RHOB,2233,20515,4332,(202) 225-2231,"November  8, 2016"
TX,33,Marc,Veasey,A.,D,D,Texas,LHOB,1519,20515,4333,(202) 225-9897,"November  8, 2016"
TX,34,Filemon,Vela,,D,D,Texas,CHOB,437,20515,4334,(202) 225-9901,"November  8, 2016"
TX,35,Lloyd,Doggett,,D,D,Texas,RHOB,2307,20515,4335,(202) 225-4865,"November  8, 2016"
TX,36,Brian,Babin,,R,R,Texas,CHOB,316,20515,4336,(202) 225-1555,"November  8, 2016"
UT,01,Rob,Bishop,,R,R,Utah,CHOB,123,20515,4401,(202) 225-0453,"November  8, 2016"
UT,02,Chris,Stewart,,R,R,Utah,CHOB,323,20515,4402,(202) 225-9730,"November  8, 2016"
UT,03,John,Curtis,R.,R,R,Utah,RHOB,2236,20515,4403,(202) 225-7751,"November  7, 2017"
UT,04,Mia,Love,B.,R,R,Utah,CHOB,217,20515,4404,(202) 225-3011,"November  8, 2016"
VA,01,Robert,Wittman,J.,R,R,Virginia,RHOB,2055,20515,4601,(202) 225-4261,"November  8, 2016"
VA,02,Scott,Taylor,,R,R,Virginia,CHOB,412,20515,4602,(202) 225-4215,"November  8, 2016"
VA,03,Robert,Scott,"C. ""Bobby""",D,D,Virginia,LHOB,1201,20515,4603,(202) 225-8351,"November  8, 2016"
VA,04,A.,McEachin,Donald,D,D,Virginia,CHOB,314,20515,4604,(202) 225-6365,"November  8, 2016"
VA,05,Thomas,Garrett,A.,R,R,Virginia,CHOB,415,20515,4605,(202) 225-4711,"November  8, 2016"
VA,06,Bob,Goodlatte,,R,R,Virginia,RHOB,2309,20515,4606,(202) 225-5431,"November  8, 2016"
VA,07,Dave,Brat,,R,R,Virginia,LHOB,1628,20515,4607,(202) 225-2815,"November  8, 2016"
VA,08,Donald,Beyer,S.,D,D,Virginia,LHOB,1119,20515,4608,(202) 225-4376,"November  8, 2016"
VA,09,H.,Griffith,Morgan,R,R,Virginia,RHOB,2202,20515,4609,(202) 225-3861,"November  8, 2016"
VA,10,Barbara,Comstock,,R,R,Virginia,CHOB,229,20515,4610,(202) 225-5136,"November  8, 2016"
VA,11,Gerald,Connolly,E.,D,D,Virginia,RHOB,2238,20515,4611,(202) 225-1492,"November  8, 2016"
VI,00,Stacey,Plaskett,E.,D,D,Virgin Islands,CHOB,331,20515,5500,(202) 225-1790,"November  8, 2016"
VT,00,Peter,Welch,,D,D,Vermont,RHOB,2303,20515,4500,(202) 225-4115,"November  8, 2016"
WA,01,Suzan,DelBene,K.,D,D,Washington,RHOB,2442,20515,4701,(202) 225-6311,"November  8, 2016"
WA,02,Rick,Larsen,,D,D,Washington,RHOB,2113,20515,4702,(202) 225-2605,"November  8, 2016"
WA,03,Jaime,Herrera Beutler,,R,R,Washington,LHOB,1107,20515,4703,(202) 225-3536,"November  8, 2016"
WA,04,Dan,Newhouse,,R,R,Washington,LHOB,1318,20515,4704,(202) 225-5816,"November  8, 2016"
WA,05,Cathy,McMorris Rodgers,,R,R,Washington,LHOB,1314,20515,4705,(202) 225-2006,"November  8, 2016"
WA,06,Derek,Kilmer,,D,D,Washington,LHOB,1520,20515,4706,(202) 225-5916,"November  8, 2016"
WA,07,Pramila,Jayapal,,D,D,Washington,CHOB,319,20515,4707,(202) 225-3106,"November  8, 2016"
WA,08,David,Reichert,G.,R,R,Washington,LHOB,1127,20515,4708,(202) 225-7761,"November  8, 2016"
WA,09,Adam,Smith,,D,D,Washington,RHOB,2264,20515,4709,(202) 225-8901,"November  8, 2016"
WA,10,Denny,Heck,,D,D,Washington,CHOB,425,20515,4710,(202) 225-9740,"November  8, 2016"
WI,01,Paul,Ryan,D.,R,R,Wisconsin,LHOB,1233,20515,4901,(202) 225-3031,"November  8, 2016"
WI,02,Mark,Pocan,,D,D,Wisconsin,LHOB,1421,20515,4902,(202) 225-2906,"November  8, 2016"
WI,03,Ron,Kind,,D,D,Wisconsin,LHOB,1502,20515,4903,(202) 225-5506,"November  8, 2016"
WI,04,Gwen,Moore,,D,D,Wisconsin,RHOB,2252,20515,4904,(202) 225-4572,"November  8, 2016"
WI,05,F.,Sensenbrenner,James,R,R,Wisconsin,RHOB,2449,20515,4905,(202) 225-5101,"November  8, 2016"
WI,06,Glenn,Grothman,,R,R,Wisconsin,LHOB,1217,20515,4906,(202) 225-2476,"November  8, 2016"
WI,07,Sean,Duffy,P.,R,R,Wisconsin,RHOB,2330,20515,4907,(202) 225-3365,"November  8, 2016"
WI,08,Mike,Gallagher,,R,R,Wisconsin,LHOB,1007,20515,4908,(202) 225-5665,"November  8, 2016"
WV,01,David,McKinley,B.,R,R,West Virginia,RHOB,2239,20515,4801,(202) 225-4172,"November  8, 2016"
WV,02,Alexander,Mooney,X.,R,R,West Virginia,LHOB,1232,20515,4802,(202) 225-2711,"November  8, 2016"
WV,03,,,,,,West Virginia,LHOB,1609,20515,4803,(202) 225-3452,
WY,00,Liz,Cheney,,R,R,Wyoming,CHOB,416,20515,5000,(202) 225-2311,"November  8, 2016"
